AnoMes,VALOR,QUANTIDADE
202409,852788.88,22737
202209,1452.83,48
202108,3562.76,74
202305,140729.22,1642
202210,490027.38,7129
202506,630426.64,19806
202405,57767.04,1008
202312,125.0,1
202108,16719834.26,137005
202205,638144314.69,650594
202109,3413.06,67
202211,4477504.55,13924
202405,10557990.6,26203
202212,5800.86,50
202312,29768.12,93
202404,83086.41,1765
202202,5612.72,3
202210,164027.82,89
202510,57585.47,91
202509,16037.03,294
202509,44875.6,24
202511,4565910.22,8387
202107,541.1,5
202312,27038973.96,130390
202103,681881.52,1386
202402,30690.52,355
202603,14127466.38,4104
202404,54750.12,256
202110,15079427.97,25886
202109,612025.13,6473
202207,1228423.94,441
202405,9485227.29,62270
202512,13783204.38,122883
202508,30028981.93,976790
202203,2847687.89,16604
202203,184756.25,683
202505,533851.46,13152
202506,10994118.08,4080
202303,907601842.44,9523267
202012,1255.0,8
202205,2015.05,7
202306,701479237.94,76929
202110,94710928.58,25259
202311,17372.79,306
202410,23711.37,73
202103,13498333.46,16050
202508,50.0,1
202406,97.5,6
202504,121389401.49,953937
202108,8392.5,45
202403,184329.29,6598
202308,706.0,2
202306,614778.18,1760
202205,129424.19,1070
202112,8301820.26,23253
202601,788637758.9,12245012
202504,2529496.63,7321
202307,310.0,6
202602,815696.36,25679
202512,231.0,4
202410,9050422.71,42343
202305,49175604.61,121303
202502,436640.95,1641
202209,2313940419.52,15057038
202305,32102111.07,380882
202207,72.1,2
202311,189697.8,378
202210,7032145.56,13499
202510,3526.3,40
202408,219.15,3
202408,280.0,6
202205,200.5,35
202111,179140.05,898
202207,195896.45,295
202212,47313693.36,234415
202311,36371962.55,209497
202410,5032653.17,48980
202305,378.0,1
202105,10783821.17,18900
202109,18173.13,107
202404,2414391.41,10972
202411,199326.58,190
202403,14915278.42,52966
202505,284325.71,151
202510,2408.62,81
202403,958103.43,1999
202310,283554.73,975
202401,476444.32,17811
202509,478218.89,1766
202506,8479.58,30
202206,1469737.11,15577
202512,2143.52,28
202502,7560.09,108
202509,506044.38,136
202305,460901.49,10549
202305,18643078.47,40722
202308,42857919.67,2928680
202308,4170048.53,51600
202203,21.6,2
202109,1015.55,20
202111,417636848.0,1884885
202505,499433.47,636
202208,4745.31,111
202603,2633554.35,4908
202307,455496070.74,429237
202210,708910.91,2459
202506,67.5,3
202509,27633.54,100
202305,1714712.6,6741
202208,20.0,1
202204,119.0,3
202104,1100.0,1
202510,76426.95,272
202402,6906.28,7
202508,40817.65,162
202601,4371662.44,2206
202507,52156.35,483
202211,4382692.06,189101
202410,6344.77,80
202508,392090.24,894
202212,158685.68,994
202207,6571.17,16
202406,1239765591.87,21208806
202103,467034.25,438
202403,103343.36,2232
202305,437049629.66,380098
202202,47562.0,20
202209,37004.13,116
202312,5529.47,39
202203,16916.99,109
202511,8653137.29,41831
202502,1619.34,4
202310,264315460.31,2634791
202308,1132821.32,1706
202111,534677.34,798
202506,202.1,9
202502,2233936.3,11235
202511,1398696.52,1309
202112,16469.53,339
202407,17980368.0,217803
202302,104467464.46,212702
202205,180.85,4
202511,161525.37,1254
202401,2367455053.96,18411430
202203,451784.36,1416
202511,2185185.94,36696
202411,148996.86,908
202112,507722.02,560
202305,4731592.43,164897
202601,19428.27,182
202509,7613894273.9,13502961
202502,1313455.58,444
202406,3894.0,9
202104,2011585.09,1808
202602,14580801.59,94279
202306,725371.54,1404
202206,4004.18,170
202307,7238.03,475
202303,87012.02,1910
202211,548282.96,1221
202404,204.86,2
202504,5482.29,18
202510,159.0,7
202306,5179982.31,80286
202304,727.65,28
202512,177640.41,2879
202508,451.94,8
202401,311022826.6,37806
202310,5413386.4,12662
202504,365150.66,4409
202412,7730416637.19,29698490
202503,134.0,6
202601,1226516.83,48706
202312,4930.29,72
202502,65866753.73,2031925
202510,185621417.44,781928
202506,83.0,4
202210,1727.92,6
202306,5285.0,6
202201,1342.96,50
202205,61555.2,143
202305,58801.63,200
202403,4903153.79,25684
202508,56197589.87,27139
202501,71542.91,425
202404,411356601.99,2597889
202308,46246511.98,91092
202207,327195.35,2411
202408,683849.14,2832
202109,19984.65,25
202306,614.58,4
202111,7391.95,62
202502,3135.23,17
202407,9536.89,117
202306,155225.32,1
202311,159.78,3
202502,6525852.09,41195
202107,1692.0,11
202112,28556.5,18
202301,378.3,9
202310,3755.02,152
202602,16644885694.19,45135222
202310,5967374.89,39537
202401,49060.45,22
202206,3490.32,11
202211,37596.54,379
202207,82762.8,294
202412,264788.84,486
202103,444887.56,1329
202303,15778.83,422
202501,4589960.56,51791
202511,277338.35,852
202202,1551778.41,7492
202511,89.97,1
202510,3107.56,18
202212,416305.87,87
202405,8542.35,41
202107,354062.83,620
202401,2636.91,1
202409,478517.95,1128
202207,7492126.4,61766
202504,15594896.47,52041
202205,551.93,9
202106,58721.5,163
202512,305.0,13
202507,53441377.68,507
202502,325393.62,11
202410,3145.0,27
202204,736591.99,8
202503,158.0,2
202405,442113365.95,867479
202402,6136.13,235
202210,3135989.8,4595
202405,2050.0,3
202112,785945.88,1238
202402,1543682506.92,30803203
202509,337796.97,21969
202508,9819.85,169
202602,1200.0,1
202512,11353.17,178
202511,14717603.61,74668
202407,475732.65,2974
202505,1887780.46,5697
202505,3836539.8,1844
202308,859426.94,14175
202308,138333.94,499
202409,5734.02,44
202507,120462.63,939
202112,20913032.95,2015
202304,2302560.09,46721
202503,100.0,3
202202,535679.37,12096
202212,3367664.78,14610
202602,407817.3,2194
202404,54.0,1
202601,140372.61,3878
202301,7222.0,25
202410,537433.07,18889
202410,6779822.5,116628
202412,148626.4,1599
202602,727636.05,13686
202411,23907394.75,14444
202312,1083133.98,3714
202601,100325.36,1081
202112,6946350.03,11761
202510,526.71,8
202601,370369.49,656
202302,625.0,4
202403,376373.66,4791
202411,108402.32,1365
202206,1509.0,8
202211,2304.0,9
202107,115.0,2
202309,33429.57,72
202209,437285.87,2560
202112,186653064.69,957157
202601,24474.41,707
202505,9559801.1,23826
202109,185621.24,1044
202202,18607.69,6
202207,317.98,7
202311,67961.2,127
202109,135746.48,796
202603,398.8,12
202502,551.0,5
202503,19232101.0,65218
202404,27545040.06,486759
202206,1425566.11,1869
202507,10.0,1
202112,43376.6,1270
202406,5353.85,73
202211,30478.57,301
202406,151324984.41,586362
202603,68620.35,9
202204,50053.34,6
202405,50569.97,488
202410,156620520.5,504293
202207,6323519.97,39966
202311,14154.8,16
202601,639842.99,15
202405,8163496.37,58054
202302,33.82,3
202508,1509867.69,2706
202508,2475667.1,15312
202601,918923.18,761
202205,107130.17,348
202109,6575042.68,3099
202407,177157.06,3548
202512,74.5,3
202106,359807.8,2541
202307,67992.82,109
202210,994460.93,2407
202510,307489637.46,988608
202503,62342363.55,474881
202304,120761.06,1103
202412,1365158.71,3156
202311,15880017.91,32602
202505,323284.1,844
202406,57463737.09,220646
202303,38211.69,81
202301,7417.65,117
202506,7888.95,2
202511,45616.02,132
202106,27068.5,26
202510,4119.8,285
202203,361337.15,45
202512,105.0,3
202210,349935.82,142
202307,85.0,4
202308,39094.14,322
202503,1655.0,11
202305,43680.29,962
202403,18238.01,5
202211,709224.21,927
202502,14409.14,143
202108,40.0,2
202404,2903.0,12
202410,9447.75,652
202110,5769687.67,35752
202308,458.64,11
202108,23430924.64,118397
202207,373619382.94,4117926
202201,9391.53,7
202603,507824.77,8824
202210,18.16,1
202302,5.0,1
202402,1034062.02,8180
202212,1789.8,1
202508,10844717.5,45660
202510,12014788.53,237031
202509,102.5,8
202307,20151.5,11
202205,40.0,1
202601,2631.66,31
202111,1465.87,11
202311,35977175.73,181917
202011,1121151.59,4702
202204,806.4,8
202602,97050.12,2359
202301,2515.7,27
202308,5348.54,40
202201,5278.05,192
202304,47292754.1,1048303
202512,349.21,3
202210,2188.5,4
202310,44.0,1
202507,6328.0,20
202510,7563186009.45,24705919
202410,106616.43,1560
202304,18893.68,39
202212,26292917.54,75202
202507,2500.0,1
202201,11952054.13,69769
202508,65244.33,123
202404,140752907.28,1111
202205,171207.71,34
202309,44.0,1
202407,13378.46,13
202602,429.0,12
202405,5077.69,126
202408,5455164.41,174260
202108,11674596.59,55774
202302,97.5,2
202511,4614.6,262
202601,14560863160.14,18080795
202601,24.0,1
202203,41783.35,89
202312,8278846.12,313712
202110,2217.0,5
202305,6.0,1
202211,36945503.73,112526
202501,44.05,1
202510,307037.53,873
202402,210.0,1
202203,92140.89,1006
202209,1777.0,8
202410,72580507483.01,10816803
202110,63398.21,388
202601,90517.2,1294
202505,66742.23,950
202407,2359.37,19
202106,275370.74,307
202207,9528.77,40
202505,9396.0,101
202307,101403168.51,261128
202603,92.0,4
202112,26705299.14,90557
202205,97166.19,1168
202411,11896.91,10
202601,3506.72,61
202510,1751821.88,7532
202210,1657678.43,2252
202411,238579334.42,5732409
202403,268.9,8
202511,951371.07,13365
202206,10.0,1
202311,47072.24,1629
202203,28601.22,257
202105,8463220.86,22261
202212,651627.54,1785
202212,2354024.88,14382
202206,98216.65,1598
202603,33867036.01,98521
202406,104916.72,3301
202312,71433590.64,48789
202210,283485.32,254
202205,3724.53,16
202301,11935.97,184
202405,300.0,1
202302,382470.41,9483
202210,46839.23,905
202403,529.0,14
202401,1065977.91,5650
202312,55306621.54,86398
202503,27039.27,530
202209,2579195.77,11202
202508,79688349.5,1321102
202402,497.91,1
202504,18530463.38,176574
202111,1146811.31,4034
202506,12523.97,118
202407,1452118.43,17885
202401,9176.31,369
202510,322443.98,661
202011,33956619.08,84558
202211,543948.91,10759
202402,223153.64,1743
202307,28010172.12,75209
202402,48205.92,253
202102,473908.89,1950
202406,41732875.59,1010863
202501,14817688.7,192557
202407,5477204.84,37341
202502,85.0,2
202410,24962.73,73
202512,759655151.66,2084679
202308,119961065.07,1689039
202511,394786.58,597
202512,19708951.37,1003
202510,8569.4,15
202206,27934.19,193
202505,1301364.71,4954
202501,8762838.42,128489
202601,921.7,58
202401,16736.74,367
202403,58.81,1
202512,1967939.04,23591
202507,3170.37,27
202310,100145.6,1508
202404,13744.62,11
202304,16883.2,551
202408,549462.12,36885
202510,284775707.87,491089
202510,38144806.03,660330
202603,599495427.3,4472360
202503,9687876.81,78038
202211,56.66,3
202106,243.69,5
202501,1372184.49,1377
202405,59924.18,260
202507,42456.35,852
202410,1200773588.83,6773
202302,39948.82,1316
202311,929319440.92,20375608
202404,739102.25,1494
202406,837.23,2
202504,11598078.09,23090
202511,1265.0,2
202502,200.5,2
202407,233932730.0,923232
202303,126395.59,4548
202512,2796321.93,12944
202201,91382.27,461
202302,90257.28,1223
202203,244821.75,204
202503,891690.45,52806
202512,79.6,3
202407,106433.51,1949
202303,28325431.0,163542
202303,39735367.83,20397
202409,1059.12,7
202204,967.39,25
202212,21936210.03,36589
202512,6450.24,70
202208,440846711.36,2144716
202602,251595.08,1267
202411,1189060.31,13371
202406,372726.9,1830
202507,22258.98,27
202509,4083793.33,11554
202306,6366.57,15
202404,3784.6,20
202508,25.0,1
202305,84382.2,61
202106,2455090.71,29137
202112,31306330.08,27973
202601,1059714.69,16575
202401,27080613.24,392202
202507,206.9,5
202209,79460.07,4030
202411,1643.0,12
202403,33678.07,474
202106,563355.94,2170
202106,2237.3,9
202112,12439075.37,50869
202208,3594814.02,49786
202508,913078.47,18958
202402,449694.82,3036
202409,39095.36,274
202206,626282.97,964
202306,35.0,2
202208,16358675.59,72018
202201,579646.56,2182
202601,61511.04,947
202407,136581.71,4206
202205,13567.74,91
202207,78037845.34,107196
202210,1964.5,11
202306,3649.92,14
202106,828951.76,1571
202203,747.57,35
202408,183768.2,3105
202109,680354985.84,1055457
202106,172.07,2
202203,641937.68,2460
202104,24248893.85,104079
202110,15312.27,8
202302,322526.9,18840
202509,30.8,4
202106,4895.43,37
202311,124.5,4
202305,10135.26,149
202312,102238.8,176
202110,134487235.58,1916975
202209,5290601.52,6676
202503,21988.29,567
202404,19675.31,869
202603,1726517.07,37702
202507,18442.2,12
202304,2965552.96,20396
202305,131413.03,2029
202504,10.0,1
202112,1341154.14,6470
202304,100.0,1
202405,107045.89,2603
202302,383743.01,9159
202401,39753.64,1561
202206,10360111.03,7046
202301,1745.83,20
202207,254364.3,1029
202511,29976954.4,100847
202101,31433.58,26
202302,23627870.33,38809
202407,852024028.1,3471539
202407,119655450.07,595468
202505,179389.9,8226
202409,5815.89,107
202508,431656032.19,1537522
202504,26970337.57,45369
202512,446976.93,1693
202501,582600.61,1356
202301,47061540.38,102710
202306,20389.74,687
202206,369.85,4
202312,1014.0,5
202305,16451785.33,78450
202511,1160.0,2
202508,954286.35,9139
202408,705364.5,4858
202409,9426.87,240
202406,707.01,4
202305,99337964.32,930585
202211,11699402.44,178930
202309,175206727.36,1738847
202110,5539308.23,24738
202403,934450.99,2512
202507,26302706.7,577673
202107,436963.32,1395
202309,1777388.22,66469
202404,61963418.5,262948
202404,17.0,2
202206,164644870.13,1629864
202509,489.58,85
202206,3644.82,28
202105,4396.28,3
202601,132.0,7
202511,15799271.14,12045
202112,399338591.02,522616
202602,52711.88,17
202506,14161.2,36
202601,1150.0,3
202505,6.0,1
202511,240344.46,2614
202506,1366781780.08,2052102
202401,26482906.66,101307
202409,1362722.09,28496
202203,6606.0,30
202407,623842.45,1278
202106,1524481.52,2758
202207,1676477813.23,2991801
202502,40452.06,323
202302,2970452.17,3016
202302,5850690.6,10568
202504,11964927.43,64407
202310,716942.88,1522
202210,100.0,1
202110,400.84,24
202404,4401.16,37
202510,2069717.66,78345
202503,87012575.05,105484
202509,554007.51,399
202311,38758129.96,43384
202204,15005805.09,5343
202408,53827340.61,187515
202404,1201.6,71
202509,33933253.05,787339
202211,715.66,49
202406,63286.58,598
202511,22537.3,635
202601,166944.82,153
202507,16185.29,111
202110,64.5,3
202511,2719495.96,68274
202304,425642.4,14341
202505,49154028.95,245357
202502,956109.78,25453
202603,96580.47,227
202501,2199569.6,20335
202302,624217.21,24606
202108,500.0,3
202312,6365613.99,12799
202602,831485.13,7689
202509,1038828.97,1147
202505,1737.2,4
202210,4590673.74,30367
202404,14522232.26,3431
202411,3429.64,114
202106,79018.18,89
202304,25.0,1
202303,12965754.82,30328
202511,58163.53,760
202302,338.11,7
202307,5006.84,9
202311,71717913.83,90147
202504,460.0,8
202209,19003.51,356
202410,1794654.03,7659
202603,1373758722.9,5383740
202202,18038.38,15
202411,451.6,1
202405,3044258.26,61792
202510,134900212.35,396750
202304,4199038.91,1119
202205,11445.0,2
202501,3269854.94,127163
202511,14272.41,450
202202,725.0,2
202109,982.01,4
202601,4868728.72,1387
202210,526119.03,7708
202512,28518818.37,88079
202405,134303.74,4068
202312,533.18,4
202408,161.0,5
202205,179902093.09,910263
202205,1166.5,5
202304,7007610.93,34331
202409,864573.67,602
202404,41971.89,118
202509,10810330.38,419
202510,105.0,2
202411,75.0,1
202110,1743752007.41,5511717
202504,33032.01,104
202210,1739.4,21
202301,239216.41,180
202110,76184.9,190
202210,1009967.98,68043
202210,158.57,5
202508,3432390.5,1397
202206,73912.79,2743
202107,242462.42,946
202305,143190243.77,371301
202509,410520.41,318
202107,26921.95,155
202302,3005.59,92
202402,2222860.56,45819
202501,146624.82,631
202408,90847597.33,1713
202112,14566.93,153
202403,1557.36,36
202304,46393.51,1066
202112,25780522.81,163358
202502,1308673.42,1482
202512,6610383.35,65369
202512,42.67,1
202406,126053.07,913
202307,1803.0,4
202310,105308.08,289
202306,4021569.93,134976
202208,22230.07,1099
202504,44959.93,23
202405,433528.93,383
202602,249967.82,336
202109,7873140.1,30632
202302,226061.27,780
202203,4652.61,35
202510,206128.32,392
202204,5307954.08,6043
202211,330.0,1
202307,206623.97,1266
202303,662138.95,721
202206,9381.37,130
202312,5190.83,5
202601,702715.7,6478
202311,65203.64,324
202504,6905.8,6
202302,32824.75,148
202203,20742636.39,205209
202409,543533.47,16442
202107,1790.19,22
202412,268345.15,3053
202503,16504227.74,372315
202510,147606.53,2052
202508,1838.57,10
202209,136.83,2
202109,153702.06,851
202203,166280.99,530
202305,3528007.43,2415
202401,919.85,3
202412,1603.23,26
202401,3892.46,103
202204,229690.49,43
202303,173486.24,35
202108,4892.0,4
202201,34084283.59,145495
202308,67997064.19,99978
202210,74514.45,274
202307,385.0,27
202512,672.56,13
202602,2784982825.55,52896870
202411,83.1,8
202312,50576.08,133
202212,2018572.72,43131
202504,35524.44,353
202404,56456.46,853
202208,779.48,2
202504,391.67,22
202303,16767.9,359
202410,1016732.61,3048
202406,142265.05,2226
202302,3287644.96,35
202201,38731.28,586
202505,9951.99,162
202405,169314.23,441
202502,2060.0,2
202209,19227.41,76
202303,9964.14,547
202202,63408.74,163
202511,505.6,19
202602,11610627.35,81337
202508,383.2,14
202509,655.9,2
202502,5792.5,28
202407,623.0,11
202111,545.42,16
202309,254305.45,1021
202203,28.17,1
202601,442809.84,1445
202505,28062658.9,118220
202409,3139.95,31
202408,613451.53,6305
202109,24353.24,148
202112,34022805.86,426780
202204,1884.38,5
202504,1297047.22,2333
202505,69053720.58,208654
202206,12200881.31,6981
202401,1228.34,26
202401,655.68,81
202504,711749.14,12293
202512,55145.56,258
202304,418880.93,5644
202211,54530.68,171
202205,20.0,1
202409,544.35,6
202312,386589.37,4626
202211,120332.87,3992
202601,1425787823.52,3072606
202505,2372235.47,5165
202505,9621.36,6
202108,1446.55,11
202312,284448.01,7546
202504,142603223.54,1476839
202411,261116.69,209
202405,46198177.37,150582
202410,1778.5,9
202303,947401.77,912
202402,912920.76,1196
202208,2188.24,26
202409,4089.0,146
202402,16884.7,182
202409,35847.8,378
202509,12558456.89,12076
202202,1031.0,3
202209,536052.43,34
202509,63.0,10
202409,350057.68,2943
202412,114039.38,1094
202107,5985.07,114
202311,3750.0,14
202401,1478331707.87,7785580
202312,50.0,1
202511,9131482.48,42605
202205,596977.74,2218
202505,4741451.72,688
202204,22085220.64,150481
202210,25493985.07,114777
202401,60924326.12,149850
202210,1074.15,20
202411,4417130.73,86160
202109,4995.6,27
202311,6482.42,346
202510,24004.99,151
202407,44682.3,243
202408,7989.51,10
202402,3411154769.95,2984011
202102,3971626.97,5747
202302,45213.87,53
202108,1.11,1
202211,303425.82,15718
202310,851100832.53,5676621
